Não se esqueçam de que temos de fazer a nossa lição de casa.	Don't forget we have to do our homework.	que	0	0
O meu irmão quere matar-me.	My brother wants to kill me.	quere	0	0
Ele tinha muitos ternos, mas nenhum coube em mim.	He had a lot of suits, but none fit me.	ternos	0	0
Não posso odiá-la.	I cannot hate you.	odiá-la	0	0
Desculpe-me por perturbá-lo.	I am sorry to trouble you.	perturbá-lo	0	0
Todos vocês falam albanês?	Do you all speak Albanian?	albanês	0	0
Tirar fotocópia mata o livro.	Photocopying kills the book.	fotocópia	0	0
Os efeitos do crómio na saúde estão principalmente relacionados ao estado de valência do metal no momento de exposição.	The health effects of chromium are primarily related to the valence state of the metal at the time of exposure.	valência	0	0
Mas, de acordo com o investigador dinamarquês Niels Graudal, do Hospital Universitário de Copenhaga, o efeito de uma dieta com menos sal é menos dramático do que se possa pensar.	But according to Danish researcher Niels Graudal of Copenhagen University Hospital, the effect of a reduced-salt diet is less dramatic than you might think.	niels	0	0
Demasiado cortisol interfere com a aprendizagem e a memória. Níveis elevados de cortisol aumentam igualmente o risco de depressão e de problemas de saúde mental. A testosterona, por outro lado, é a hormona associada à assertividade e à confiança.	Too much cortisol interferes with learning and memory. High cortisol levels also increase the risk of depression and mental health problems. Testosterone, on the other hand, is the hormone linked to assertiveness and confidence.	hormona	0	0
Na terça-feira, ela tornou-se a primeira mulher negra, a primeira americana e a primeira animadora profissional a entrar para o Panteão, reservado como local de descanso final para apenas dezenas dos maiores da França, incluindo Victor Hugo, Voltaire e Marie Curie.	On Tuesday, she became the first Black woman, the first American and the first professional entertainer to enter the Pantheon, reserved as the final resting place for just dozens of France’s greatest, including Victor Hugo, Voltaire, and Marie Curie.	voltaire	0	0
O violão está afinado.	The guitar is in tune.	afinado	0	0
O sal que adicionei na pasta era rosado.	The salt I added to the pasta was pink.	rosado	0	0
As superfícies duras, como o betão, cobrem grandes porções de terreno, impedem a absorção natural da água e, por conseguinte, agravam a erosão superficial nos terrenos adjacentes não protegidos.	Hard surfaces, such as concrete, cover large portions of land, impede the natural absorption of water, and thus exacerbate surficial erosion on adjacent unprotected land.	adjacentes	0	0
O campo magnético do Sol muda ao longo de um ciclo repetitivo de 11 anos que provoca um fluxo e refluxo da atividade solar, tais como manchas solares, erupções solares e ejeções de massa coronal.	The Sun’s magnetic field changes over a repeating 11-year cycle that causes an ebb and flow of solar activity such as sunspots, solar flares and coronal mass ejections.	refluxo	0	0
Você já ligou para Marika?	Have you ever phoned Marika?	marika	0	0
Notícias do incidente espalharam-se rapidamente.	Word of the incident spread quickly.	espalharam-se	0	0
Da mesma forma, nas suas descrições dos Campos Elíseos e do Tártaro, Virgílio simplesmente reproduz em substância as muitas descrições semelhantes que ocorrem nos poetas e filósofos gregos; e embora ele aperfeiçoe estas com muitos toques requintados seus, tais contribuições originais suas pertencem mais ao domínio da arte do que ao da escatologia.	So, too, in his descriptions of the Elysian Fields and of Tartarus, Virgil simply reproduces in substance the many similar descriptions which occur in the Greek poets and philosophers; and although he perfects these with many exquisite touches of his own, such original contributions of his belong rather to the domain of art than of eschatology.	reproduz	0	0
O advogado de 35 anos, educado no Ocidente, foi em tempos um protegido do ex-presidente Eduard Shevardnadze, tendo sido ministro da Justiça durante dois anos, até 2002.	The 35-year-old, Western-educated lawyer was once a protege of former President Eduard Shevardnadze, serving two years as justice minister until 2002.	eduard	0	0
Os enlutados prestaram a sua última homenagem na sexta-feira a Ruth Bader Ginsburg, a falecida juíza do Supremo Tribunal dos EUA, quando o seu caixão foi carregado para fora pelos degraus do Capitólio dos EUA depois de ela ter sido a primeira mulher a estar em câmara ardente lá.	Mourners paid their last respects Friday to late U.S. Supreme Court Justice Ruth Bader Ginsburg as her casket was carried down the steps of the U.S. Capitol after she became the first woman to lie in state there.	bader	0	0
Eles tinham-me deixado vaguear pelos bosques, arrastando os pés pelas folhas secas no outono, bebendo água dos riachos com as mãos em concha.	They had let me roam the woods, scuffing the dry leaves in autumn, drinking water from the creeks in my cupped hands.	tinham-me	0	0
Bilal é mais alto do que Karam.	Bilal is taller than Karam.	bilal	0	0
O relatório, da Organização Mundial de Saúde e da UNICEF, refere que os cuidados pré-natais aumentaram 20% entre as mulheres nos países em desenvolvimento de 1990 para 2000. De acordo com o relatório, a proporção de mulheres que tiveram pelo menos uma consulta pré-natal, ou antes do nascimento, aumentou de cerca de metade em 1990 para quase dois terços em 2000. Mas o progresso tem sido desigual. O Sul da Ásia, por exemplo, está mais atrasado, com pouco mais de 50% das mulheres a receberem cuidados pré-natais.	The report, from the World Health Organization and UNICEF, says antenatal care increased by 20 percent among women in the developing world between 1990 and 2000. According to the report, the proportion of women who had at least one antenatal, or pre-birth, visit increased from about half in 1990 to nearly two thirds in 2000. But progress has been uneven. South Asia lags behind, for example, with just over 50 percent of women getting antenatal care.	pré-natal	0	0
Os olhos dela mantiveram-se imóveis no rosto da rapariga; apenas as pálpebras se moveram subitamente quando a Katharine lhe falou em alemão.	Her eyes remained motionlessly upon the girl's face; only the lids moved suddenly when Katharine spoke to her in German.	katharine	0	0
Os dragões são criaturas imaginárias.	Dragons are imaginary creatures.	imaginárias	0	0
Na época das expedições marítimas portuguesas, os mareantes eram acometidos pelas mais diversas enfermidades: febres malignas, diarreias e o temido e frequente escorbuto, resultante da carência de vitamina C, provocada pela alimentação deficiente.	In the age of the Portuguese maritime expeditions, sailors were afflicted with the most diverse illnesses: malignant fevers, diarrhea, and the dreaded and frequent scurvy, resulting from a lack of vitamin C caused by malnutrition.	carência	0	0
A história me deixou arrepiado.	The story gave me goosebumps.	arrepiado	0	0
Pediram-nos que não fizéssemos isso.	We were told not to do that.	pediram-nos	0	0
Este testador robótico de alta velocidade está a revolucionar os estudos rotineiros de toxicidade química.	The high-speed robotic tester is revolutionizing routine chemical toxicity studies.	toxicidade	0	0
No entanto, números recentes da indústria indicam que estas livrarias estão não apenas a sobreviver, mas também a prosperar.	However, recent industry figures show these bookshops are not only surviving, they are thriving.	livrarias	0	0
Existe uma possibilidade de que água encanada contenha substâncias tóxicas como cloro e chumbo.	There's a chance that tap water may contain harmful substances like chlorine and lead.	tóxicas	0	0
Um passo em falso ter-nos-ia atirado do penhasco, mas eu não pensava nisso — a minha única preocupação era não assustar as tímidas criaturas de patas ágeis que estávamos a perseguir.	A misstep would have sent us flying over the cliff, but I did not think of that—my only care was not to startle the shy fleet-footed creatures we were pursuing.	ágeis	0	0
Jante conosco.	Have dinner with us.	jante	0	0
Faça o que tem de fazer e não questione.	Just do what you have to do, no questions asked.	questione	0	0
Nas suas experiências, os investigadores cultivaram erva-de-são-tiago numa estufa e depois deixaram as plantas expostas a insetos ameaçadores, como lagartas que comem folhas ou larvas de besouros que se alimentam de raízes.	In their experiments, the researchers grew ragwort plants in a greenhouse and then left the plants open to threatening insects, such as leaf-eating caterpillars or root-feeding beetle larvae.	lagartas	0	0
Em países como o Japão e a China existe uma rica tradição de pintar tigelas, caixas e outros objetos de madeira com laca.	In countries like Japan and China there is a rich tradition of painting wooden bowls, boxes and other objects with lacquer.	tigelas	0	0
O livre acesso que muitos jovens têm a romances, novelas e peças de teatro envenenou a mente e corrompeu a moral de muita juventude promissora e impediu que outros melhorassem as suas mentes com conhecimentos úteis. Os pais têm o cuidado de alimentar os seus filhos com uma dieta saudável e, no entanto, quão pouco preocupados estão com a provisão da mente, se são fornecidos com alimento salutar ou com lixo, palha ou veneno?	The free access which many young people have to romances, novels, and plays has poisoned the mind and corrupted the morals of many a promising youth; and prevented others from improving their minds in useful knowledge. Parents take care to feed their children with wholesome diet; and yet how unconcerned about the provision for the mind, whether they are furnished with salutary food, or with trash, chaff, or poison?	provisão	0	0
O Tom ficou muito complacente.	Tom got too complacent.	complacente	0	0
Se vocês desistirem, não haverá negócio.	If you back out, the deal won't go through.	desistirem	0	0
Mas e quanto a reduzir a dor? A aspirina concorre com outros medicamentos na redução da dor e da temperatura corporal elevada. A concorrência inclui o acetaminofeno, a substância ativa de produtos como o Tylenol. Também inclui o ibuprofeno, a substância ativa em produtos como o Advil. Tal como o ibuprofeno, a aspirina é um AINE — um medicamento anti-inflamatório não esteroide.	But what about reducing pain? Aspirin competes with other medicines for reducing pain and high body temperature. The competition includes acetaminophen, the active substance in products like Tylenol. It also includes ibuprofen, the active substance in products such as Advil. Like ibuprofen, aspirin is an NSAID — a non-steroidal anti-inflammatory drug.	ibuprofeno	0	0
O conselho eleitoral do Haiti divulgou a lista final de candidatos na sexta-feira, após um atraso que as autoridades disseram ter sido necessário para estudar a elegibilidade das 34 pessoas que pretendiam concorrer à presidência.	Haiti's electoral council released its final list of candidates late Friday, after a delay that officials said was necessary to study the eligibility of the 34 people who were seeking to run for president.	pretendiam	0	0
Os tigres vivem na selva; os leões, na savana.	Tigers live in the jungle, lions in the savanna.	savana	0	0
É indiscutível que ele é culpado.	The fact remains that he is guilty.	indiscutível	0	0
O que deve ser feito se quisermos encontrar a nossa alma gêmea?	What should be done if we want to find our soul mate?	gêmea	0	0
Vídeos filmados por várias estações de televisão registaram a polícia de choque a espancar manifestantes com cassetetes e a atingi-los com armas de eletrochoque.	Videos shot by a variety of broadcasting companies recorded riot police bludgeoning protesters with truncheons and shocking them with stun guns.	filmados	0	0
Contentei-me com pouco, conhecendo que era o contentamento vergonhoso, só por ver que cousa era viver ledo.	I was content with little, knowing that it was the shameful contentment, merely for seeing what a thing it was to live merrily.	contentamento	0	0
Ao mesmo tempo, os moderados entre os analistas estratégicos começaram a ficar alarmados com o que parecia ser um renascimento da belicosidade entre alguns dos apoiantes mais firmes das novas armas "defensivas".	At the same time, moderates among strategic analysts began to be alarmed by what looked like a revival of bellicosity among some of the strongest supporters of the new "defensive" weapons.	moderados	0	0
Acreditais que eu não saiba por que vos divorciastes?	Do you think I don't know why you divorced?	acreditais	0	0
O Imperador, ele próprio um neerlandês e familiarizado com o carácter do povo, tinha considerado prudente abolir a Inquisição (pelo menos nominalmente) e não interferir demasiado nos direitos pessoais dos habitantes que os seus estatutos municipais ou provinciais lhes garantiam.	The Emperor, himself a Netherlander and familiar with the character of the people, had deemed it prudent to abolish the Inquisition (at least in name) and not to interfere too strongly with those personal rights of the inhabitants which their municipal or provincial statutes guaranteed to them.	abolir	0	0
Elas brigam constantemente.	They fight constantly.	brigam	0	0
O homem costuma oferecer à mulher um anel de noivado de diamante. Diz-se que esta tradição começou quando o arquiduque Maximiliano da Áustria ofereceu um anel de diamante à mulher com quem queria casar. O diamante representava a beleza.	The man usually gives the woman a diamond engagement ring. That tradition is said to have started when Archduke Maximilian of Austria gave a diamond ring to the woman he wanted to marry. The diamond represented beauty.	arquiduque	0	0
Como posso recompensá-lo?	How can I repay you?	recompensá-lo	0	0
Embora tenha havido muitos imitadores, o verdadeiro Elvis Presley continua a empolgar as pessoas hoje em dia e é apreciado por toda uma nova geração de fãs de rock.	Although there have been many imitators, the real Elvis Presley continues to thrill people today and he is appreciated by a whole new generation of rock fans.	imitadores	0	0
Um grito terrível — um berro prolongado de horror e angústia — irrompeu do silêncio da charneca. Esse bramido assustador tornou o sangue em gelo nas minhas veias.	A terrible scream—a prolonged yell of horror and anguish burst out of the silence of the moor. That frightful cry turned the blood to ice in my veins.	berro	0	0
O Kenny, o Aaron e o Paul são tão desordeiros na piscina infantil que eles nunca conseguem deixar de chapinhar água para fora.	Kenny, Aaron, and Paul are so rowdy in the kiddie pool that they can never avoid having water splash out.	desordeiros	0	0
Algumas cidades norte-americanas decidiram banir as palhetas de plástico em restaurantes depois de um vídeo comovente de um socorrista de animais selvagens a extrair uma palheta do nariz ensanguentado de uma tartaruga ter sido publicado na internet no início deste ano.	Some U.S. cities have moved to ban plastic straws in restaurants after a heartbreaking video of a wildlife rescuer pulling a straw out of a turtle's bloody nose was posted on the internet earlier this year.	palheta	0	0
Cebolas cozinham mais rápido que batatas.	Onions cook more quickly than potatoes.	cozinham	0	0
Os crimes de conspiração para obstruir a justiça, retenção e ocultação corrupta de um documento ou registo e ocultação de um documento numa investigação federal podem ser punidos com uma pena de prisão de até 20 anos.	The charges of conspiracy to obstruct justice, withholding and corruptly concealing a document or record, and concealing a document in a federal investigation carry up to 20 years in prison.	ocultação	0	0
Há quase 30 anos que o Circo do Sol entretém públicos pelo mundo inteiro com a sua combinação de acrobacia, palhaçada, música e dança.	For nearly 30 years, Cirque du Soleil has entertained audiences around the world with its blend of acrobatics, clowning, music and dance.	acrobacia	0	0
Está narcisisticamente absorvido nele próprio e sente que é uma obra de arte que não pode ser analisada.	He is narcissistically involved in himself and feels that he is a work of art which cannot be analysed.	analisada	0	0
Além disso, quando tinha vinte e muitos anos, Pollock sofreu um esgotamento mental. Este foi causado, em parte, por uma depressão e uma dependência do álcool. Como resultado, ele foi tratado por um psicanalista junguiano.	Also, when he was in his late twenties, Pollock suffered a mental breakdown. It was caused in part by depression and dependence on alcohol. As a result, he was treated by a Jungian psychoanalyst.	psicanalista	0	0
O resultado final dependerá também das investigações sobre a alegada fraude eleitoral, que, segundo alguns candidatos, deveria invalidar a votação.	The final outcome will also depend on investigations into alleged election fraud, which some candidates say should invalidate the voting.	dependerá	0	0
Grande parte desta nova música destina-se a crianças demasiado crescidas para cantigas infantis, mas ainda não suficientemente crescidas para, por exemplo, Mariah Carey.	Much of this new music is aimed at children who are too old for nursery rhymes, but not yet old enough for, say, Mariah Carey.	cantigas	0	0
A língua italiana, assim como a portuguesa e a francesa, possui três conjugações verbais.	Italian, like Portuguese and French, has three verb conjugations.	verbais	0	0
O primeiro parte às 17h30 e chega às 20h25.	The first one leaves at 17.30 and arrives at 20.25.	17h30	0	0
O terreno virou uma favela.	The land became a village.	favela	0	0
Tu o feriste.	You hurt him.	feriste	0	0
Eles te torturaram.	They tortured you.	torturaram	0	0
Se tudo correr como planeado, a sonda irá embater no cometa no início de segunda-feira. A nave-mãe registará imagens da cratera e dispersão de detritos resultantes e enviará as imagens aos cientistas da missão.	If all goes as planned, the probe will smash into the comet early Monday. The mothership will record images of the resulting crater and spray of debris, and beam the pictures back to mission scientists.	embater	0	0
Um dos projetos que investigadores de Sydney estão a desenvolver é o melhoramento das membranas utilizadas nos sistemas de pré-tratamento das estações de dessalinização.	One of the projects that researchers in Sydney are pursuing is improving the membranes used in pre-treatment systems in desalination plants.	melhoramento	0	0
Será que o nível do mar realmente subirá quando o gelo do Polo Norte se derreter?	I wonder if the sea level really will rise when the ice at the North Pole melts.	subirá	0	0
Quando a entrada excede um determinado limite, um sinal de saída é liberado instantaneamente.	When the input exceeds a certain threshold, an output signal is instantaneously released.	excede	0	0
Eu sou uma tela em branco e estou esperando que você pinte em mim.	I am a white canvas and I am waiting for you to paint on me.	pinte	0	0
Ele se matou por causa de um amor não correspondido.	He shot himself because of unrequited love.	correspondido	0	0
Eles nem sequer têm a certeza se a Julieta é fêmea; o sexo de uma arara é quase impossível de determinar visualmente e requer ou testes genéticos às penas ou sangue, ou um exame das gónadas.	They’re not even certain Juliet is female; macaw gender is near impossible to determine by sight, and requires either genetic testing of feathers or blood, or examination of the gonads.	visualmente	0	0
Por que você está suando?	Why are you sweating?	suando	0	0
Uma mínima porcentagem de pessoas pode sofrer ataques epilépticos quando expostas a certos padrões luminosos ou luzes intermitentes.	A very small percentage of individuals may experience epileptic seizures when exposed to certain light patterns or flashing lights.	luminosos	0	0
O Dean come demasiadamente, não acha?	Dean really eats quite a lot, don't you think?	demasiadamente	0	0
Elas não resistiram.	They did not resist.	resistiram	0	0
Por que os pandas são tão fofinhos?	Why are pandas so cute?	pandas	0	0
A regata de Sydney a Hobart é um teste de carácter. Os membros da tripulação não dormem, sofrem de enjoos e lutam contra ondas monstruosas na sua viagem pela costa sudeste da Austrália.	The Sydney to Hobart race is a test of character. Crew members go sleepless, suffer seasickness and fight monster waves on their journey down Australia's southeast coast.	hobart	0	0
Exaustos, eles desembarcaram nas ilhas Estrófades, onde se propuseram a recuperar as suas forças com uma refeição farta; mas assim que a mesa foi posta, as carnes foram devoradas e destruídas pelas repugnantes harpias.	Exhausted, they landed on the Strophades Islands, where they proposed to recruit their strength by a hearty meal; but no sooner was their table spread, than the meats were devoured and destroyed by the loathsome Harpies.	desembarcaram	0	0
Impeçam o Tom.	Stop Tom.	impeçam	0	0
A taxa de encarceramento dos EUA é a mais alta do mundo.	The U.S. incarceration rate is the highest in the world.	encarceramento	0	0
Não quero ofendê-lo.	I don't want to offend you.	ofendê-lo	0	0
Os beijos dela levam-me ao paraíso.	Her kisses take me to heaven.	levam-me	0	0
O IR8 foi o primeiro arroz altamente produtivo do mundo. É-lhe atribuído o mérito de ter prevenido crises de fome e de ter fornecido alimento a milhões de pessoas.	IR8 was the world’s first highly productive rice. It is credited with having prevented famines and providing food for millions of people.	prevenido	0	0
Eles rejeitaram um aumento salarial "condicional" de cinco por cento proposto pelo governo.	They have rejected a five percent “conditional” salary increment offered by the government.	rejeitaram	0	0
O navio navegou pela costa.	The ship sailed along the coast.	navegou	0	0
Ela esperava que ele resolvesse o quebra-cabeça.	She expected him to solve the problem.	resolvesse	0	0
O cubismo é descrito como um dos movimentos artísticos mais influentes do século XX, com os artistas do género a inovarem nas suas tentativas de mostrar o mundo através de planos ou formas geométricas bidimensionais.	Cubism is described as one of the most influential art movements of the 20th century with artists of the genre breaking ground in their attempts to show the world through two-dimensional geometric shapes or planes.	artísticos	0	0
Na serenidade absoluta da beatitude do seu ser, ele adormeceu, com uma mão ainda preguiçosamente agarrada à barba, e a outra ainda carinhosamente perto do grande copo.	In the absolute serenity of his beatitude he fell asleep, with one hand still lazily clutching his beard, and the other still lingering lovingly near the great tumbler.	carinhosamente	0	0
Eu demiti um dos meus empregados.	I discharged one of my servants.	demiti	0	0
Rejeitei a oferta.	I rejected the offer.	rejeitei	0	0
Trouxeram os pratos e puseram-nos em cima da mesa.	They brought the plates and put them on the table.	puseram-nos	0	0
Mantenha a corda bem esticada.	Keep the rope stretched tight.	esticada	0	0
Eu fracassei.	I failed.	fracassei	0	0
Mesmo se fores embora, continuarei te amando apaixonadamente.	Even if you go away, I'll still passionately love you.	amando	0	0
O Tom comprou um par de sapatos baratos, mas eles não duraram muito.	Tom bought a pair of cheap shoes, but they didn't last very long.	duraram	0	0
Viswanathan Anand, também conhecido como Vishy Anand, tornou-se o primeiro Grande Mestre indiano em 1988, quando tinha 18 anos de idade. Ele é o enxadrista não russo mais forte desde Bobby Fischer.	Viswanathan Anand, also known as Vishy Anand, became the first Indian Grand Master in 1988, when he was 18 years old. He is the strongest non-Russian chess player since Bobby Fischer.	anand	0	0
E, embora eles tenham encontrado o agente patogénico Serratia marcescens nestes outros animais, a análise genética mostrou que apenas a estirpe proveniente de águas residuais humanas correspondia à estirpe encontrada nos corais do recife doentes com a varíola branca.	And, while they found the pathogen Serratia marcescens in these other animals, the genetic analysis showed that only the strain from human sewage matched the strain found in white pox diseased corals on the reef.	residuais	0	0
Se você tiver uma maçã e eu tiver uma maçã, e nós trocarmos essas maçãs, então você e eu continuaremos tendo cada um uma maçã. Mas se você tiver uma ideia e eu tiver uma ideia, e nós trocarmos essas ideias, então cada um de nós passará a ter duas ideias.	If you have an apple and I have an apple and we exchange these apples then you and I will still each have one apple. But if you have an idea and I have an idea and we exchange these ideas, then each of us will have two ideas.	trocarmos	0	0
Os Jardins de Longwood, no estado leste da Pensilvânia, têm sido descritos por muitos visitantes como um paraíso hortícola e atraem centenas de milhares de amantes da natureza todos os anos. Nos seus exuberantes 424 hectares, existem mais de 40 jardins e exposições diferentes. Amitis Darabnia, da VOA, leva-nos ao interior do conservatório do jardim, uma grande instalação coberta que alberga 5.500 tipos de plantas.	Longwood Gardens in the eastern state of Pennsylvania has been described by many visitors as a horticultural paradise and attracts hundreds of thousands of nature lovers each year. Over the lush 424 hectares there are more than 40 different gardens and displays. VOA's Amitis Darabnia takes us inside the garden's conservatory, a large indoor facility that is home to 5,500 types of plants.	descritos	0	0
Não fique muito esperançoso.	Don't get too hopeful.	esperançoso	0	0
Mostre-se!	Show yourself!	mostre-se	0	0
Agassi, quarto cabeça de série, vingou a sua derrota na segunda ronda de Wimbledon em 2002 contra Paradorn Srichaphan, 13º cabeça de série, com uma vitória em sets consecutivos (7-6, 6-3, 6-4). Agassi vai agora defrontar o nono cabeça de série Sebastien Grosjean de França.	Fourth-seeded Agassi avenged his 2002 second-round Wimbledon loss to 13th-seed Paradorn Srichaphan in a straight-sets (7-6, 6-3, 6-4) victory. Agassi next goes up against ninth-seed Sebastien Grosjean of France.	wimbledon	0	0
Após dois anos na clandestinidade, o líder da oposição moçambicana, Afonso Dhlakama, chegou a Maputo na quinta-feira para "ratificar um pacto entre o seu partido Renamo e o governo pondo fim às hostilidades antes das eleições de 15 de Outubro", de acordo com relatórios da Reuters.	After two years in hiding, Mozambique opposition leader Afonso Dhlakama arrived in Maputo on Thursday to "ratify a pact between his Renamo party and the government ending hostilities ahead of an Oct. 15 election," according to reports by Reuters.	clandestinidade	0	0
Há cada vez mais apelos para que os legisladores revejam as leis de direitos de autor que protegem os proprietários de modelos para impressão em 3D.	There are increasing calls for lawmakers to reconsider copyright laws that protect the owners of 3D printing designs.	legisladores	0	0
A Índia foi em tempos uma colónia do Império Britânico, mas agora há tutores indianos que ajudam a ensinar matemática a algumas crianças britânicas através de ligações de alta velocidade à Internet.	India was once a colony in the British Empire, but now Indian tutors are helping to teach math to some British children over high-speed Internet connections.	tutores	0	0
A verdade prevalece.	Truth prevails.	prevalece	0	0
Na Ásia, na Europa e nos Estados Unidos, cada vez mais géneros alimentícios estão a ser transformados em combustível — mais milho e cereais em etanol, mais óleo de palma e outras matérias vegetais em biogasóleo. Cientistas pelo mundo inteiro estão a intensificar a investigação destinada a transformar grãos, ervas e produtos residuais agrícolas em combustíveis.	In Asia, Europe and the United States, more and more food stuffs are being turned into fuel — more corn and grains into ethanol, more palm oil and other plant materials into biodiesel. Scientists around the world are stepping up research aimed at turning grains, grasses and agricultural waste products into fuels.	intensificar	0	0
Tom descreveu Maria muito bem, por isso foi fácil reconhecê-la quando a vi.	Tom described Mary quite well, so it was easy to recognize her when I saw her.	reconhecê-la	0	0
Espero que Tom e Mary não hesitem em fazer isso.	I hope Tom and Mary aren't hesitant to do that.	hesitem	0	0
Gás tóxico está sendo ventilado nos bunkers.	Toxic gas is being vented into the bunkers.	bunkers	0	0
Ao longo de 17 anos, uma equipa de cientistas continuou a escavar, a analisar e a reconstituir partes da pequena mulher, segundo Haile-Selassie, que é agora curador e diretor de antropologia física no Museu de História Natural de Cleveland.	Over 17 years, a team of scientists continued to excavate, analyse and piece together portions of the small woman, according to Haile-Selassie, who is now the curator and director of physical anthropology at the Cleveland Museum of Natural History.	reconstituir	0	0
Tom e Mary me disseram que te chamariam.	Tom and Mary told me that they'd call you.	chamariam	0	0
A brotoeja nunca mais reapareceu.	The rash never came back.	reapareceu	0	0
Quantas pessoas você acha que aparecerão?	How many people do you think will turn up?	aparecerão	0	0
Jake Ferreira, um agricultor da zona de Boston, trouxe para ela uma geleira cheia de refeições acabadas de preparar, juntamente com rúcula bebé, pesto, espargos com alho primaveril e queijo caseiro.	Boston-area farmer Jake Ferreira has brought her a cooler packed with fresh, prepared meals, along with baby arugula, pesto, asparagus with spring garlic, and homemade cheese.	acabadas	0	0
Recomendamos acrescentar frases e traduções na língua em que você é mais forte. Se está interessado principalmente em ter suas sentenças corrigidas, você deve tentar um site como Lang-8.com, onde esse é o foco.	We recommend adding sentences and translations in your strongest language. If you are interested primarily in having your sentences corrected, you should try a site like Lang-8.com, where that's the focus.	corrigidas	0	0
Os estudos do sr. Cowles mostraram como as comunidades de plantas podem produzir mudanças importantes na terra. O seu trabalho demonstrou como grupos de plantas podiam criar as condições para que uma duna de areia se transformasse numa floresta viva. Ele tornou-se um professor e investigador de renome. O trabalho de Henry Chandler Cowles nas Dunas do Indiana ajudou a difundir a ciência da ecologia pelo mundo inteiro.	Mr. Cowles' studies showed how plant communities could make important changes in land. His work demonstrated how groups of plants could create conditions for a sand dune to become a living forest. He became a well-known professor and researcher. The work of Henry Chandler Cowles in the Indiana Dunes helped spread the science of ecology throughout the world.	difundir	0	0
Este vídeo mostra a forma como ele e a equipa dele pescam vieiras com uma draga e descascam cerca de 250 quilos de carne de vieira antes de chegarem às docas ao fim do dia.	This video showcases how he and his crew fish for scallops using a dredge, and shuck about 600 pounds of scallop meat before they reach the docks at the end of the day.	vieira	0	0
Há quatro anos que tenho estado a tentar visitar o Parque Nacional das Grandes Montanhas Enevoadas para escrever algumas colunas geniais sobre a maneira impressionante como a Natureza espargiu os contornos e evoluções dela sobre esta parte do globo.	For four years I’ve been trying to get to the Great Smoky Mountains National Park and to write some masterful columns about the astounding manner in which Nature splattered her contours and evolutions over this part of the globe.	contornos	0	0
A equipa colocou comida atrás de uma vedação à qual os chimpanzés podiam aceder se trabalhassem em conjunto para puxar dois ou três conjuntos de alavancas.	The team placed food behind a fence the chimpanzees could get if they worked together to pull two or three sets of levers.	alavancas	0	0
Esse jogo está demorando muito para baixar.	This game is taking too long to download.	demorando	0	0
Receio que este trabalho ocupe a maior parte do meu tempo.	I fear this work will take up most of my time.	ocupe	0	0
Nunca mordas a mão que te alimenta.	Never bite the hand that feeds you.	mordas	0	0
"Um momento", disse Dima, tirando do gancho o telefone, "eu conheço alguém que poderá emprestar-me algum dinheiro".	"Hold on," Dima said, taking out his phone. "I know someone who could lend me some money."	dima	0	0
A sua bolsa de cerca de 900.000 dólares permite-lhe contratar estudantes de pós-graduação para investigar a forma como o plâncton se pode adaptar às alterações de salinidade e temperatura. Os seus dois alvos estão a assistir a impactos climáticos diametralmente opostos; enquanto o Mediterrâneo está a aumentar em salinidade, o degelo está a injetar uma massa de água doce no Mar Báltico que promete dizimar espécies locais importantes, como o bacalhau.	Her grant of nearly $900,000 allows her to hire graduate students for research into how plankton can adapt to changes in salinity and temperature. Her two targets are witnessing diametrically opposite climate-affected impacts; while the Mediterranean is increasing in salinity, ice melt is injecting a mass of freshwater into the Baltic Sea that promises to decimate key local species like cod.	dizimar	0	0
Ele desistiu finalmente; como é que qualquer terráqueo poderia racionalizar as compulsões bizarras que operavam uma raça tão alienígena?	He gave it up finally; how could any Earthman rationalize the outlandish compulsions that actuated so alien a race?	terráqueo	0	0
Ela acenou para ele.	She waved at him.	acenou	0	0
Os asiático-americanos constituem 4% da população dos Estados Unidos, mas representam 20% dos estudantes que frequentam atualmente as escolas de elite da Ivy League dos Estados Unidos. Eles não são mais inteligentes ou dotados do que os estudantes não asiáticos. A razão pela qual eles têm um desempenho superior ao dos seus colegas na sala de aula tem tudo a ver com a forma como eles são educados.	Asian Americans make up 4% of the U.S. population, but represent 20% of the students now attending America's elite Ivy League schools. They are not more intelligent or gifted than non-Asian students. The reason they outperform their peers in the classroom has everything to do with how they are raised.	frequentam	0	0
Depois deu à luz uma filha e pôs-lhe o nome de Dina.	After whom she bore a daughter, named Dina.	pôs-lhe	0	0
Os elefantes-marinhos-do-norte mergulham quase continuamente durante os 6 a 8 meses que eles passam no mar. Eles mergulham a profundidades de 300-800 metros e os mergulhos podem durar até 2 horas.	Northern elephant seals dive almost continuously during the 6 to 8 months they spend at sea. They dive to depths of 300-800 meters and dives can last up to 2 hours.	mergulhos	0	0
Basicamente, quando demasiadas pessoas atravessavam a ponte ao mesmo tempo, cada passo exercia uma ligeira força lateral que, por sua vez, causava uma oscilação muito percetível.	Basically, when too many people walked over the bridge at one time, each footstep exerted a slight sideways force, which, in turn, caused a very noticeable wobble.	oscilação	0	0
